order_id,date,category,product,region,quantity,unit_price,revenue
100358,2024-01-07,Apparel,Running Shoes,South,1,3202.14,4002.67
100359,2024-01-07,Electronics,Laptop Stand,West,1,747.58,859.72
100360,2024-01-07,Home & Kitchen,Air Fryer,North,1,3864.27,4057.48
100361,2024-01-07,Beauty & Personal Care,Hair Dryer,Central,2,1539.14,2154.8
100362,2024-01-07,Electronics,Wireless Earbuds,North,2,1967.67,4132.11
100363,2024-01-07,Electronics,Smartwatch,West,1,3238.74,3724.55
100364,2024-01-07,Electronics,Power Bank,West,1,959.04,1102.89
100365,2024-01-07,Beauty & Personal Care,Sunscreen SPF50,West,1,416.71,479.22
100366,2024-01-07,Office Supplies,Notebook Set,East,1,281.22,239.03
100367,2024-01-07,Beauty & Personal Care,Hair Dryer,Central,1,1583.96,1108.77
100368,2024-01-07,Office Supplies,Ergonomic Chair,West,2,7278.24,16739.94
100369,2024-01-07,Home & Kitchen,Non-Stick Pan Set,North,1,1799.83,1889.82
100370,2024-01-07,Apparel,Cotton T-Shirt,South,1,638.6,798.25
100371,2024-01-07,Electronics,Bluetooth Speaker,West,1,1504.54,1730.22
100372,2024-01-07,Electronics,Smartwatch,Central,1,3732.93,2613.05
100373,2024-01-07,Office Supplies,Wireless Mouse,South,1,795.67,994.58
100374,2024-01-07,Office Supplies,Desk Organizer,South,2,578.3,1445.76
100375,2024-01-07,Beauty & Personal Care,Face Serum,South,3,848.03,3180.11
100376,2024-01-07,Home & Kitchen,Coffee Maker,South,1,2562.37,3202.96
100377,2024-01-07,Beauty & Personal Care,Sunscreen SPF50,North,1,464.22,487.44
100378,2024-01-07,Apparel,Hoodie,North,1,1374.88,1443.63
100379,2024-01-07,Electronics,Bluetooth Speaker,South,2,1391.28,3478.21
100380,2024-01-07,Beauty & Personal Care,Electric Trimmer,West,1,1060.65,1219.75
100381,2024-01-07,Electronics,Smartwatch,East,1,3356.63,2853.14
100382,2024-01-07,Electronics,Bluetooth Speaker,Central,1,1531.51,1072.06
100383,2024-01-07,Beauty & Personal Care,Face Serum,East,1,792.55,673.67
100384,2024-01-07,Apparel,Denim Jacket,West,2,2146.07,4935.96
100385,2024-01-08,Office Supplies,Desk Organizer,Central,2,582.91,816.08
100386,2024-01-08,Electronics,Smartwatch,North,1,3259.0,3421.95
100387,2024-01-08,Office Supplies,Desk Organizer,North,1,630.36,661.88
100388,2024-01-08,Apparel,Running Shoes,East,2,3065.44,5211.25
100389,2024-01-08,Apparel,Hoodie,West,1,1267.01,1457.06
100390,2024-01-08,Home & Kitchen,Air Fryer,West,1,3777.32,4343.91
100391,2024-01-08,Electronics,Wireless Earbuds,West,1,2058.51,2367.28
100392,2024-01-08,Beauty & Personal Care,Perfume,West,1,2385.69,2743.55
100393,2024-01-08,Apparel,Running Shoes,Central,1,3032.03,2122.42
100394,2024-01-08,Home & Kitchen,Coffee Maker,East,1,2548.4,2166.14
100395,2024-01-08,Electronics,Bluetooth Speaker,West,1,1542.79,1774.21
100396,2024-01-08,Electronics,Power Bank,South,1,859.07,1073.83
100397,2024-01-08,Home & Kitchen,Non-Stick Pan Set,West,1,1893.92,2178.0
100398,2024-01-08,Apparel,Running Shoes,South,1,3056.45,3820.56
100399,2024-01-08,Office Supplies,Wireless Mouse,East,1,812.04,690.23
100400,2024-01-08,Beauty & Personal Care,Face Serum,East,1,852.91,724.97
100401,2024-01-08,Home & Kitchen,Air Fryer,South,2,3967.38,9918.44
100402,2024-01-08,Electronics,Bluetooth Speaker,North,1,1482.68,1556.81
100403,2024-01-08,Beauty & Personal Care,Hair Dryer,West,1,1616.9,1859.44
100404,2024-01-08,Electronics,Wireless Earbuds,North,1,1943.42,2040.6
100405,2024-01-08,Apparel,Formal Shirt,South,1,860.26,1075.33
100406,2024-01-08,Office Supplies,Desk Lamp,West,2,1186.71,2729.44
100407,2024-01-08,Electronics,Bluetooth Speaker,South,1,1442.13,1802.66
100408,2024-01-08,Apparel,Hoodie,Central,1,1327.9,929.53
100409,2024-01-08,Beauty & Personal Care,Perfume,Central,1,2510.41,1757.29
100410,2024-01-08,Beauty & Personal Care,Hair Dryer,South,3,1723.09,6461.6
100411,2024-01-08,Office Supplies,Desk Organizer,West,1,581.83,669.1
100412,2024-01-08,Apparel,Running Shoes,East,1,2955.01,2511.76
100413,2024-01-08,Beauty & Personal Care,Electric Trimmer,South,1,939.42,1174.27
100414,2024-01-08,Electronics,Bluetooth Speaker,South,1,1561.2,1951.5
100415,2024-01-08,Apparel,Formal Shirt,North,1,852.54,895.17
100416,2024-01-08,Apparel,Formal Shirt,North,1,910.76,956.29
100417,2024-01-08,Electronics,Smartwatch,West,1,3558.66,4092.46
100418,2024-01-08,Home & Kitchen,Blender,North,2,1699.56,3569.07
100419,2024-01-08,Electronics,Bluetooth Speaker,North,2,1510.87,3172.83
100420,2024-01-08,Electronics,Laptop Stand,East,1,811.71,689.95
100421,2024-01-08,Office Supplies,Desk Organizer,East,1,596.82,507.3
100422,2024-01-08,Home & Kitchen,Blender,North,1,1653.09,1735.74
100423,2024-01-08,Electronics,Smartwatch,South,1,3560.81,4451.01
100424,2024-01-08,Beauty & Personal Care,Electric Trimmer,West,1,995.01,1144.26
100425,2024-01-08,Apparel,Formal Shirt,South,1,859.24,1074.05
100426,2024-01-08,Home & Kitchen,Air Fryer,North,2,4271.37,8969.88
100427,2024-01-08,Electronics,Bluetooth Speaker,Central,1,1600.92,1120.65
100428,2024-01-08,Office Supplies,Notebook Set,West,3,318.42,1098.54
100429,2024-01-08,Office Supplies,Ergonomic Chair,East,1,7390.71,6282.1
100430,2024-01-08,Apparel,Formal Shirt,South,1,849.17,1061.46
100431,2024-01-08,Beauty & Personal Care,Sunscreen SPF50,North,1,474.07,497.77
100432,2024-01-08,Home & Kitchen,Blender,South,2,1658.64,4146.61
100433,2024-01-08,Home & Kitchen,Non-Stick Pan Set,North,1,1788.62,1878.05
100434,2024-01-08,Office Supplies,Notebook Set,North,2,293.17,615.66
100435,2024-01-08,Beauty & Personal Care,Sunscreen SPF50,South,1,479.65,599.57
100436,2024-01-08,Electronics,Wireless Earbuds,Central,1,1867.35,1307.15
100437,2024-01-08,Apparel,Hoodie,South,1,1293.87,1617.33
100438,2024-01-08,Beauty & Personal Care,Face Serum,South,2,801.57,2003.91
100439,2024-01-09,Office Supplies,Desk Organizer,East,1,635.91,540.52
100440,2024-01-09,Home & Kitchen,Coffee Maker,North,1,2318.02,2433.92
100441,2024-01-09,Home & Kitchen,Air Fryer,North,1,3944.2,4141.41
100442,2024-01-09,Apparel,Denim Jacket,North,1,2154.57,2262.3
100443,2024-01-09,Apparel,Denim Jacket,North,1,2110.44,2215.96
100444,2024-01-09,Home & Kitchen,Coffee Maker,West,1,2511.17,2887.85
100445,2024-01-09,Apparel,Denim Jacket,North,1,2144.41,2251.63
100446,2024-01-09,Home & Kitchen,Blender,West,2,1476.78,3396.59
100447,2024-01-09,Apparel,Running Shoes,West,1,3136.98,3607.53
100448,2024-01-09,Apparel,Denim Jacket,Central,1,2179.63,1525.74
100449,2024-01-09,Apparel,Formal Shirt,North,1,969.14,1017.6
100450,2024-01-09,Electronics,Wireless Earbuds,West,1,1992.54,2291.42
100451,2024-01-09,Office Supplies,Notebook Set,South,1,277.55,346.94
100452,2024-01-09,Office Supplies,Desk Lamp,East,1,1085.58,922.74
100453,2024-01-09,Office Supplies,Desk Organizer,East,3,575.89,1468.51
100454,2024-01-09,Apparel,Hoodie,South,1,1372.88,1716.1
100455,2024-01-09,Home & Kitchen,Vacuum Cleaner,East,3,5698.07,14530.09
100456,2024-01-09,Home & Kitchen,Air Fryer,South,1,4114.19,5142.74
100457,2024-01-09,Electronics,Wireless Earbuds,West,1,1952.69,2245.6
100458,2024-01-09,Home & Kitchen,Coffee Maker,South,1,2639.99,3299.99
100459,2024-01-09,Apparel,Hoodie,North,2,1266.3,2659.22
100460,2024-01-09,Electronics,Bluetooth Speaker,North,1,1558.27,1636.18
100461,2024-01-09,Electronics,Bluetooth Speaker,West,2,1524.55,3506.47
100462,2024-01-09,Beauty & Personal Care,Electric Trimmer,Central,1,945.11,661.58
100463,2024-01-09,Apparel,Hoodie,East,1,1322.51,1124.13
100464,2024-01-09,Electronics,Wireless Earbuds,South,1,1873.7,2342.13
100465,2024-01-09,Electronics,Laptop Stand,South,1,770.79,963.49
100466,2024-01-09,Electronics,Laptop Stand,South,1,777.0,971.25
100467,2024-01-09,Electronics,Smartwatch,North,1,3642.68,3824.82
100468,2024-01-09,Office Supplies,Desk Organizer,East,1,581.23,494.05
100469,2024-01-09,Beauty & Personal Care,Perfume,West,2,2657.14,6111.42
100470,2024-01-09,Home & Kitchen,Air Fryer,West,1,4273.65,4914.69
100471,2024-01-09,Electronics,Power Bank,Central,1,840.5,588.35
100472,2024-01-09,Apparel,Running Shoes,West,1,3048.14,3505.36
100473,2024-01-09,Beauty & Personal Care,Face Serum,North,1,788.03,827.43
100474,2024-01-09,Electronics,Power Bank,South,1,888.23,1110.28
100475,2024-01-09,Office Supplies,Notebook Set,South,2,295.46,738.65
100476,2024-01-09,Home & Kitchen,Blender,South,1,1599.69,1999.61
100477,2024-01-09,Electronics,Bluetooth Speaker,South,1,1478.23,1847.79
100478,2024-01-09,Beauty & Personal Care,Perfume,Central,1,2685.96,1880.17
100479,2024-01-09,Beauty & Personal Care,Hair Dryer,North,1,1514.57,1590.3
100480,2024-01-09,Beauty & Personal Care,Hair Dryer,South,2,1500.55,3751.37
100481,2024-01-09,Apparel,Cotton T-Shirt,West,1,608.38,699.64
100482,2024-01-09,Beauty & Personal Care,Face Serum,East,1,819.83,696.85
100483,2024-01-09,Electronics,Wireless Earbuds,Central,2,1898.56,2657.99
100484,2024-01-09,Home & Kitchen,Air Fryer,West,1,3779.08,4345.94
100485,2024-01-09,Electronics,Bluetooth Speaker,Central,1,1588.35,1111.84
100486,2024-01-09,Home & Kitchen,Blender,North,1,1708.92,1794.36
100487,2024-01-09,Office Supplies,Desk Lamp,South,1,1090.64,1363.3
100488,2024-01-09,Home & Kitchen,Coffee Maker,West,1,2581.08,2968.24
100489,2024-01-09,Electronics,Wireless Earbuds,North,1,1947.51,2044.89
100490,2024-01-09,Apparel,Cotton T-Shirt,Central,1,635.06,444.54
100491,2024-01-09,Electronics,Wireless Earbuds,South,1,2010.89,2513.61
100492,2024-01-09,Home & Kitchen,Vacuum Cleaner,South,1,5889.5,7361.88
100493,2024-01-09,Electronics,Wireless Earbuds,South,1,1963.23,2454.03
100494,2024-01-09,Home & Kitchen,Blender,West,1,1621.39,1864.6
100495,2024-01-09,Office Supplies,Notebook Set,East,2,313.05,532.18
100496,2024-01-09,Electronics,Power Bank,West,3,893.01,3080.89
100497,2024-01-09,Electronics,Bluetooth Speaker,East,1,1559.32,1325.43
100498,2024-01-09,Apparel,Running Shoes,West,1,3052.95,3510.9
100499,2024-01-09,Beauty & Personal Care,Sunscreen SPF50,West,2,415.7,956.1
100500,2024-01-10,Office Supplies,Wireless Mouse,South,1,778.42,973.03
100501,2024-01-10,Beauty & Personal Care,Sunscreen SPF50,North,1,476.88,500.72
100502,2024-01-10,Beauty & Personal Care,Face Serum,South,3,825.61,3096.05
100503,2024-01-10,Apparel,Running Shoes,South,1,2778.05,3472.56
100504,2024-01-10,Beauty & Personal Care,Sunscreen SPF50,North,1,481.25,505.31
100505,2024-01-10,Beauty & Personal Care,Face Serum,South,1,790.84,988.54
100506,2024-01-10,Home & Kitchen,Blender,South,1,1700.86,2126.07
100507,2024-01-10,Office Supplies,Notebook Set,North,1,283.72,297.91
100508,2024-01-10,Home & Kitchen,Air Fryer,North,1,3996.63,4196.46
100509,2024-01-10,Office Supplies,Desk Organizer,North,1,589.73,619.22
100510,2024-01-10,Electronics,Smartwatch,Central,1,3329.99,2331.0
100511,2024-01-10,Apparel,Denim Jacket,East,1,2155.63,1832.29
100512,2024-01-10,Beauty & Personal Care,Hair Dryer,South,1,1693.21,2116.51
100513,2024-01-10,Home & Kitchen,Air Fryer,East,1,3788.06,3219.85
100514,2024-01-10,Electronics,Bluetooth Speaker,South,1,1395.0,1743.76
100515,2024-01-10,Office Supplies,Wireless Mouse,West,1,738.12,848.83
100516,2024-01-10,Electronics,Bluetooth Speaker,South,1,1481.31,1851.64
100517,2024-01-10,Beauty & Personal Care,Perfume,South,1,2694.56,3368.2
100518,2024-01-10,Electronics,Bluetooth Speaker,North,1,1591.66,1671.24
100519,2024-01-10,Apparel,Formal Shirt,West,1,887.29,1020.38
100520,2024-01-10,Home & Kitchen,Coffee Maker,South,1,2421.22,3026.53
100521,2024-01-10,Electronics,Bluetooth Speaker,South,1,1588.25,1985.31
100522,2024-01-10,Apparel,Cotton T-Shirt,West,2,573.85,1319.84
100523,2024-01-10,Electronics,Wireless Earbuds,North,1,2082.88,2187.02
100524,2024-01-10,Office Supplies,Desk Organizer,West,1,607.83,699.0
100525,2024-01-10,Beauty & Personal Care,Face Serum,South,1,811.17,1013.96
100526,2024-01-10,Office Supplies,Desk Lamp,North,1,1108.72,1164.15
100527,2024-01-10,Apparel,Denim Jacket,West,1,2337.11,2687.68
100528,2024-01-10,Beauty & Personal Care,Hair Dryer,East,1,1555.45,1322.13
100529,2024-01-10,Office Supplies,Desk Organizer,West,3,591.04,2039.08
100530,2024-01-10,Apparel,Formal Shirt,North,1,902.98,948.12
100531,2024-01-10,Electronics,Bluetooth Speaker,Central,1,1426.56,998.59
100532,2024-01-10,Beauty & Personal Care,Perfume,Central,1,2326.52,1628.56
100533,2024-01-10,Apparel,Running Shoes,East,1,3156.48,2683.01
100534,2024-01-10,Beauty & Personal Care,Perfume,South,1,2681.72,3352.14
100535,2024-01-10,Apparel,Cotton T-Shirt,West,1,623.55,717.08
100536,2024-01-10,Office Supplies,Notebook Set,North,1,298.11,313.01
100537,2024-01-10,Apparel,Running Shoes,North,1,3038.82,3190.76
100538,2024-01-10,Apparel,Denim Jacket,West,1,2301.12,2646.29
100539,2024-01-10,Apparel,Hoodie,East,1,1216.11,1033.7
100540,2024-01-10,Electronics,Laptop Stand,West,1,746.64,858.63
100541,2024-01-10,Apparel,Cotton T-Shirt,South,1,630.38,787.98
100542,2024-01-10,Apparel,Formal Shirt,South,1,951.37,1189.22
100543,2024-01-10,Beauty & Personal Care,Electric Trimmer,East,1,927.13,788.06
100544,2024-01-10,Electronics,Smartwatch,South,2,3501.89,8754.71
100545,2024-01-10,Electronics,Wireless Earbuds,North,1,2099.98,2204.98
100546,2024-01-10,Home & Kitchen,Vacuum Cleaner,West,1,6103.3,7018.79
100547,2024-01-10,Office Supplies,Wireless Mouse,South,1,853.12,1066.39
100548,2024-01-10,Office Supplies,Wireless Mouse,East,1,839.84,713.86
100549,2024-01-10,Home & Kitchen,Non-Stick Pan Set,North,1,1928.67,2025.1
100550,2024-01-10,Beauty & Personal Care,Sunscreen SPF50,North,2,480.4,1008.84
100551,2024-01-10,Apparel,Denim Jacket,East,1,2170.77,1845.15
100552,2024-01-10,Electronics,Smartwatch,South,2,3300.72,8251.81
100553,2024-01-11,Electronics,Wireless Earbuds,North,1,1956.81,2054.65
100554,2024-01-11,Apparel,Denim Jacket,North,2,2340.61,4915.29
100555,2024-01-11,Beauty & Personal Care,Perfume,East,1,2554.66,2171.46
100556,2024-01-11,Apparel,Cotton T-Shirt,Central,1,625.98,438.18
100557,2024-01-11,Home & Kitchen,Air Fryer,North,1,4003.6,4203.78
100558,2024-01-11,Home & Kitchen,Non-Stick Pan Set,South,1,1763.1,2203.88
100559,2024-01-11,Office Supplies,Desk Organizer,North,1,579.25,608.22
100560,2024-01-11,Apparel,Denim Jacket,East,2,2123.43,3609.83
100561,2024-01-11,Apparel,Cotton T-Shirt,North,1,595.52,625.3
100562,2024-01-11,Electronics,Laptop Stand,West,1,801.12,921.29
100563,2024-01-11,Apparel,Hoodie,South,1,1215.85,1519.82
100564,2024-01-11,Apparel,Running Shoes,North,1,3119.44,3275.42
100565,2024-01-11,Beauty & Personal Care,Perfume,East,1,2577.66,2191.01
100566,2024-01-11,Beauty & Personal Care,Perfume,Central,1,2633.43,1843.4
100567,2024-01-11,Electronics,Wireless Earbuds,North,1,1981.49,2080.57
100568,2024-01-11,Home & Kitchen,Coffee Maker,South,1,2606.02,3257.53
100569,2024-01-11,Office Supplies,Ergonomic Chair,East,1,6769.87,5754.39
100570,2024-01-11,Office Supplies,Notebook Set,South,2,320.56,801.4
100571,2024-01-11,Home & Kitchen,Air Fryer,West,1,4161.17,4785.35
100572,2024-01-11,Electronics,Wireless Earbuds,East,1,2052.11,1744.29
100573,2024-01-11,Home & Kitchen,Air Fryer,West,2,3994.42,9187.16
100574,2024-01-11,Beauty & Personal Care,Face Serum,East,1,845.14,718.37
100575,2024-01-11,Beauty & Personal Care,Hair Dryer,Central,2,1716.58,2403.22
100576,2024-01-11,Electronics,Bluetooth Speaker,East,1,1513.48,1286.46
100577,2024-01-11,Home & Kitchen,Vacuum Cleaner,South,1,5598.2,6997.75
100578,2024-01-11,Home & Kitchen,Vacuum Cleaner,East,1,5930.46,5040.89
100579,2024-01-11,Home & Kitchen,Vacuum Cleaner,North,2,5709.5,11989.94
100580,2024-01-11,Beauty & Personal Care,Perfume,East,2,2415.45,4106.27
100581,2024-01-11,Office Supplies,Wireless Mouse,West,1,820.04,943.05
100582,2024-01-11,Beauty & Personal Care,Face Serum,South,2,830.27,2075.67
100583,2024-01-11,Home & Kitchen,Vacuum Cleaner,Central,1,6061.84,4243.29
100584,2024-01-11,Electronics,Power Bank,West,1,883.77,1016.33
100585,2024-01-11,Electronics,Smartwatch,East,2,3720.23,6324.39
100586,2024-01-11,Electronics,Power Bank,South,1,891.42,1114.27
100587,2024-01-11,Home & Kitchen,Non-Stick Pan Set,South,1,1799.28,2249.1
100588,2024-01-11,Home & Kitchen,Blender,West,1,1675.9,1927.28
100589,2024-01-11,Beauty & Personal Care,Perfume,North,1,2413.16,2533.82
100590,2024-01-11,Beauty & Personal Care,Hair Dryer,West,1,1601.85,1842.13
100591,2024-01-11,Office Supplies,Desk Organizer,South,2,645.67,1614.17
100592,2024-01-11,Office Supplies,Ergonomic Chair,West,1,6879.52,7911.44
100593,2024-01-11,Office Supplies,Ergonomic Chair,West,1,6873.43,7904.44
100594,2024-01-11,Beauty & Personal Care,Electric Trimmer,South,2,955.83,2389.59
100595,2024-01-11,Electronics,Power Bank,East,3,862.65,2199.75
100596,2024-01-11,Electronics,Laptop Stand,West,1,799.41,919.32
100597,2024-01-11,Office Supplies,Ergonomic Chair,North,1,7012.76,7363.4
100598,2024-01-11,Beauty & Personal Care,Hair Dryer,South,1,1660.61,2075.76
100599,2024-01-12,Home & Kitchen,Coffee Maker,West,1,2418.54,2781.32
100600,2024-01-12,Apparel,Running Shoes,South,1,2846.18,3557.73
100601,2024-01-12,Apparel,Denim Jacket,West,1,2055.84,2364.22
100602,2024-01-12,Beauty & Personal Care,Electric Trimmer,West,1,1044.2,1200.83
100603,2024-01-12,Electronics,Wireless Earbuds,North,1,1849.61,1942.09
100604,2024-01-12,Electronics,Wireless Earbuds,West,1,2121.2,2439.38
100605,2024-01-12,Beauty & Personal Care,Sunscreen SPF50,West,1,461.51,530.74
100606,2024-01-12,Apparel,Cotton T-Shirt,Central,1,581.34,406.94
100607,2024-01-12,Electronics,Power Bank,Central,1,924.22,646.96
100608,2024-01-12,Beauty & Personal Care,Perfume,North,1,2653.91,2786.6
100609,2024-01-12,Electronics,Laptop Stand,West,1,818.0,940.7
100610,2024-01-12,Apparel,Running Shoes,North,1,2808.66,2949.09
100611,2024-01-12,Apparel,Denim Jacket,South,1,2266.51,2833.14
100612,2024-01-12,Apparel,Hoodie,Central,1,1368.81,958.16
100613,2024-01-12,Electronics,Bluetooth Speaker,West,3,1582.13,5458.34
100614,2024-01-12,Apparel,Cotton T-Shirt,South,1,624.91,781.14
100615,2024-01-12,Office Supplies,Wireless Mouse,East,1,811.25,689.57
100616,2024-01-12,Electronics,Smartwatch,South,1,3321.98,4152.48
100617,2024-01-12,Electronics,Smartwatch,North,2,3607.33,7575.4
100618,2024-01-12,Electronics,Bluetooth Speaker,East,1,1522.2,1293.87
100619,2024-01-12,Home & Kitchen,Air Fryer,Central,1,4113.62,2879.54
100620,2024-01-12,Electronics,Laptop Stand,Central,1,794.55,556.19
100621,2024-01-12,Electronics,Laptop Stand,West,1,763.45,877.97
100622,2024-01-12,Home & Kitchen,Non-Stick Pan Set,West,1,1840.21,2116.24
100623,2024-01-12,Apparel,Cotton T-Shirt,South,1,555.46,694.32
100624,2024-01-12,Beauty & Personal Care,Hair Dryer,South,1,1524.66,1905.82
100625,2024-01-12,Apparel,Cotton T-Shirt,South,1,624.64,780.8
100626,2024-01-12,Home & Kitchen,Blender,South,2,1553.16,3882.91
100627,2024-01-12,Beauty & Personal Care,Hair Dryer,Central,1,1581.52,1107.06
100628,2024-01-12,Beauty & Personal Care,Face Serum,South,1,775.7,969.62
100629,2024-01-12,Electronics,Bluetooth Speaker,South,1,1477.52,1846.9
100630,2024-01-12,Apparel,Denim Jacket,North,1,2184.13,2293.34
100631,2024-01-12,Electronics,Laptop Stand,South,1,762.79,953.49
100632,2024-01-12,Electronics,Wireless Earbuds,East,1,1890.85,1607.22
100633,2024-01-12,Electronics,Bluetooth Speaker,East,1,1510.61,1284.02
100634,2024-01-12,Electronics,Bluetooth Speaker,Central,1,1409.51,986.65
100635,2024-01-12,Electronics,Wireless Earbuds,Central,1,2034.28,1423.99
100636,2024-01-12,Office Supplies,Wireless Mouse,Central,1,814.73,570.31
100637,2024-01-12,Home & Kitchen,Air Fryer,South,2,3774.56,9436.4
100638,2024-01-12,Office Supplies,Notebook Set,East,2,277.84,472.32
100639,2024-01-12,Office Supplies,Desk Organizer,East,1,565.38,480.57
100640,2024-01-12,Apparel,Running Shoes,South,1,2876.22,3595.27
100641,2024-01-12,Beauty & Personal Care,Sunscreen SPF50,North,1,484.88,509.12
100642,2024-01-12,Electronics,Laptop Stand,West,1,810.48,932.05
100643,2024-01-12,Apparel,Running Shoes,East,1,3093.66,2629.61
100644,2024-01-12,Apparel,Cotton T-Shirt,East,2,614.99,1045.48
100645,2024-01-12,Home & Kitchen,Coffee Maker,South,1,2396.89,2996.11
100646,2024-01-12,Electronics,Wireless Earbuds,South,2,1893.02,4732.55
100647,2024-01-12,Home & Kitchen,Vacuum Cleaner,South,1,6285.37,7856.71
100648,2024-01-12,Office Supplies,Wireless Mouse,North,1,753.99,791.69
100649,2024-01-12,Office Supplies,Desk Lamp,East,1,1038.69,882.89
100650,2024-01-12,Electronics,Smartwatch,Central,1,3762.01,2633.41
100651,2024-01-12,Electronics,Smartwatch,East,1,3523.04,2994.58
100652,2024-01-12,Home & Kitchen,Vacuum Cleaner,East,1,5969.37,5073.97
100653,2024-01-12,Apparel,Denim Jacket,North,2,2201.01,4622.13
100654,2024-01-12,Beauty & Personal Care,Face Serum,West,1,846.95,974.0
